STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-12,,,0.15,0.0,0.0,,62.0,43.0,58.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-13,,,0.0,0.0,0.0,,65.0,34.0,62.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-14,,,0.0,0.0,0.0,,62.0,29.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-15,,,0.08,0.1,0.0,,48.0,34.0,45.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-16,,,0.01,0.0,0.0,,53.0,37.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-17,,,0.0,0.0,0.0,,61.0,32.0,55.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-18,,,0.0,0.0,0.0,,61.0,35.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-19,,,0.0,0.0,0.0,,64.0,35.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-20,,,0.13,1.0,0.0,,46.0,32.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-21,,,0.17,1.3,0.0,,42.0,26.0,41.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-22,,,0.0,0.0,0.0,,49.0,22.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-23,,,0.0,0.0,0.0,,63.0,24.0,58.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-24,,,0.03,0.0,0.0,,58.0,31.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-25,,,0.0,0.0,0.0,,53.0,38.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-26,,,0.0,0.0,0.0,,55.0,29.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-27,,,0.0,0.0,0.0,,83.0,39.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-28,,,0.03,0.0,0.0,,81.0,60.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-29,,,0.31,0.0,0.0,,72.0,48.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-04-30,,,0.04,0.0,0.0,,55.0,41.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-01,,,0.0,0.0,0.0,,66.0,26.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-02,,,0.0,0.0,0.0,,82.0,60.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-03,,,0.29,0.0,0.0,,79.0,55.0,60.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-04,,,0.14,0.0,0.0,,61.0,56.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-05,,,0.01,0.0,0.0,,56.0,41.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-06,,,0.05,0.0,0.0,,54.0,31.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-07,,,0.18,0.0,0.0,,56.0,37.0,55.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-08,,,0.0,0.0,0.0,,56.0,36.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-09,,,0.19,0.0,0.0,,53.0,37.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-10,,,0.0,0.0,0.0,,55.0,32.0,51.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-11,,,0.01,0.0,0.0,,55.0,34.0,51.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-12,,,0.0,0.0,0.0,,65.0,33.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-13,,,0.0,0.0,0.0,,69.0,32.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-14,,,0.0,0.0,0.0,,73.0,33.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-15,,,0.0,0.0,0.0,,73.0,36.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-16,,,0.17,0.0,0.0,,70.0,49.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-17,,,0.0,0.0,0.0,,76.0,42.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-18,,,0.0,0.0,0.0,,78.0,42.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-19,,,0.0,0.0,0.0,,84.0,48.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-20,,,0.0,0.0,0.0,,86.0,55.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-21,,,0.0,0.0,0.0,,88.0,54.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-22,,,0.02,0.0,0.0,,85.0,59.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-23,,,0.04,0.0,0.0,,86.0,62.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-24,,,0.16,0.0,0.0,,81.0,54.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-25,,,0.0,0.0,0.0,,87.0,59.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-26,,,0.35,0.0,0.0,,81.0,64.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-27,,,0.0,0.0,0.0,,73.0,44.0,62.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-28,,,0.78,0.0,0.0,,62.0,41.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-29,,,0.0,0.0,0.0,,64.0,37.0,61.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-30,,,0.0,0.0,0.0,,70.0,32.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-05-31,,,0.0,0.0,0.0,,74.0,39.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-01,,,0.0,0.0,0.0,,77.0,45.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-02,,,0.21,0.0,0.0,,72.0,49.0,60.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-03,,,0.27,0.0,0.0,,79.0,60.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-04,,,0.0,0.0,0.0,,86.0,55.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-05,,,0.0,0.0,0.0,,86.0,61.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-06,,,0.0,0.0,0.0,,88.0,58.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-07,,,0.0,0.0,0.0,,84.0,67.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-08,,,0.14,0.0,0.0,,86.0,66.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-09,,,0.54,0.0,0.0,,87.0,63.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-10,,,0.0,0.0,0.0,,88.0,62.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-11,,,0.0,0.0,0.0,,89.0,60.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-12,,,0.02,0.0,0.0,,86.0,64.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-13,,,0.15,0.0,0.0,,82.0,65.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-14,,,0.02,0.0,0.0,,78.0,58.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-15,,,0.0,0.0,0.0,,75.0,56.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-16,,,0.0,0.0,0.0,,76.0,41.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-17,,,0.0,0.0,0.0,,86.0,44.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-18,,,0.51,0.0,0.0,,83.0,60.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-19,,,0.08,0.0,0.0,,79.0,63.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-20,,,0.03,0.0,0.0,,86.0,58.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-21,,,1.2,0.0,0.0,,82.0,63.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-22,,,0.0,0.0,0.0,,68.0,40.0,62.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-23,,,0.01,0.0,0.0,,74.0,42.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-24,,,0.0,0.0,0.0,,79.0,56.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-25,,,0.74,0.0,0.0,,75.0,67.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-26,,,3.47,0.0,0.0,,83.0,70.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-27,,,0.0,0.0,0.0,,88.0,72.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-28,,,0.02,0.0,0.0,,89.0,72.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-29,,,0.65,0.0,0.0,,89.0,67.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-06-30,,,0.07,0.0,0.0,,82.0,70.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-01,,,0.0,0.0,0.0,,80.0,64.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-02,,,0.0,0.0,0.0,,76.0,53.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-03,,,0.0,0.0,0.0,,81.0,49.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-04,,,0.0,0.0,0.0,,89.0,64.0,86.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-05,,,0.0,0.0,0.0,,89.0,65.0,88.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-06,,,0.02,0.0,0.0,,90.0,73.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-07,,,0.0,0.0,0.0,,87.0,66.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-08,,,0.11,0.0,0.0,,82.0,66.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-09,,,0.0,0.0,0.0,,78.0,59.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-10,,,0.0,0.0,0.0,,78.0,52.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-11,,,0.3,0.0,0.0,,74.0,62.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-12,,,0.07,0.0,0.0,,71.0,64.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-13,,,0.82,0.0,0.0,,82.0,67.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-14,,,0.03,0.0,0.0,,83.0,62.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-15,,,0.0,0.0,0.0,,84.0,65.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-16,,,2.65,0.0,0.0,,79.0,65.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-17,,,0.13,0.0,0.0,,80.0,63.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-18,,,0.0,0.0,0.0,,83.0,55.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-19,,,0.0,0.0,0.0,,84.0,61.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-20,,,0.0,0.0,0.0,,85.0,64.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-21,,,0.66,0.0,0.0,,81.0,58.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-22,,,0.0,0.0,0.0,,79.0,51.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-23,,,0.05,0.0,0.0,,76.0,62.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-24,,,0.02,0.0,0.0,,84.0,63.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-25,,,0.05,0.0,0.0,,87.0,66.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-26,,,0.0,0.0,0.0,,88.0,58.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-27,,,0.0,0.0,0.0,,85.0,61.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-28,,,0.0,0.0,0.0,,86.0,60.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-29,,,0.03,0.0,0.0,,86.0,68.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-30,,,0.0,0.0,0.0,,83.0,60.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-07-31,,,0.0,0.0,0.0,,79.0,50.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-01,,,0.08,0.0,0.0,,75.0,58.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-02,,,0.0,0.0,0.0,,78.0,49.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-03,,,0.0,0.0,0.0,,80.0,53.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-04,,,0.0,0.0,0.0,,84.0,50.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-05,,,0.32,0.0,0.0,,84.0,55.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-06,,,0.0,0.0,0.0,,82.0,56.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-07,,,0.54,0.0,0.0,,82.0,64.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-08,,,0.01,0.0,0.0,,87.0,63.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-09,,,0.06,0.0,0.0,,85.0,65.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-10,,,0.02,0.0,0.0,,89.0,70.0,86.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-11,,,0.25,0.0,0.0,,86.0,68.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-12,,,3.69,0.0,0.0,,86.0,68.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-13,,,0.0,0.0,0.0,,83.0,70.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-14,,,0.0,0.0,0.0,,80.0,56.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-15,,,0.0,0.0,0.0,,78.0,50.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-16,,,0.0,0.0,0.0,,77.0,53.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-17,,,0.0,0.0,0.0,,83.0,56.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-18,,,0.0,0.0,0.0,,86.0,62.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-19,,,0.0,0.0,0.0,,87.0,61.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-20,,,0.0,0.0,0.0,,89.0,60.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-21,,,0.0,0.0,0.0,,87.0,61.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-22,,,0.0,0.0,0.0,,91.0,64.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-23,,,0.07,0.0,0.0,,84.0,67.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-24,,,0.0,0.0,0.0,,90.0,61.0,87.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-25,,,0.01,0.0,0.0,,90.0,69.0,87.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-26,,,0.0,0.0,0.0,,90.0,71.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-27,,,0.0,0.0,0.0,,87.0,69.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-28,,,0.0,0.0,0.0,,91.0,69.0,86.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-29,,,0.0,0.0,0.0,,91.0,66.0,86.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-30,,,0.38,0.0,0.0,,86.0,64.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-08-31,,,0.0,0.0,0.0,,81.0,55.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-01,,,0.0,0.0,0.0,,78.0,57.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-02,,,0.0,0.0,0.0,,77.0,48.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-03,,,0.0,0.0,0.0,,77.0,45.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-04,,,0.0,0.0,0.0,,78.0,57.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-05,,,0.0,0.0,0.0,,80.0,60.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-06,,,0.23,0.0,0.0,,76.0,54.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-07,,,0.0,0.0,0.0,,86.0,46.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-08,,,0.79,0.0,0.0,,79.0,59.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-09,,,0.0,0.0,0.0,,71.0,48.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-10,,,0.0,0.0,0.0,,76.0,45.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-11,,,0.0,0.0,0.0,,81.0,51.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-12,,,0.0,0.0,0.0,,82.0,66.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-13,,,0.0,0.0,0.0,,78.0,63.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-14,,,0.04,0.0,0.0,,88.0,61.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-15,,,0.14,0.0,0.0,,80.0,60.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-16,,,0.0,0.0,0.0,,79.0,49.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-17,,,0.0,0.0,0.0,,86.0,51.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-18,,,0.0,0.0,0.0,,82.0,59.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-19,,,0.0,0.0,0.0,,82.0,48.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-20,,,0.2,0.0,0.0,,81.0,57.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-21,,,0.09,0.0,0.0,,77.0,67.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-22,,,3.63,0.0,0.0,,69.0,54.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-23,,,1.24,0.0,0.0,,54.0,47.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-24,,,0.04,0.0,0.0,,73.0,45.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-25,,,0.32,0.0,0.0,,68.0,51.0,61.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-26,,,0.0,0.0,0.0,,77.0,41.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-27,,,0.0,0.0,0.0,,82.0,59.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-28,,,0.0,0.0,0.0,,76.0,51.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-29,,,0.0,0.0,0.0,,74.0,44.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-09-30,,,0.0,0.0,0.0,,73.0,41.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-01,,,0.0,0.0,0.0,,76.0,41.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-02,,,0.04,0.0,0.0,,78.0,46.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-03,,,0.46,0.0,0.0,,76.0,62.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-04,,,0.56,0.0,0.0,,74.0,63.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-05,,,0.09,0.0,0.0,,67.0,62.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-06,,,0.0,0.0,0.0,,68.0,57.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-07,,,0.03,0.0,0.0,,72.0,61.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-08,,,0.26,0.0,0.0,,74.0,61.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-09,,,0.02,0.0,0.0,,77.0,53.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-10,,,0.09,0.0,0.0,,79.0,56.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-11,,,0.0,0.0,0.0,,80.0,57.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-12,,,0.0,0.0,0.0,,75.0,65.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-13,,,0.0,0.0,0.0,,74.0,54.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-14,,,0.09,0.0,0.0,,80.0,58.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-15,,,0.22,0.0,0.0,,64.0,56.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-16,,,0.41,0.0,0.0,,59.0,47.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-17,,,0.0,0.0,0.0,,63.0,41.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-18,,,0.0,0.0,0.0,,67.0,36.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-19,,,0.0,0.0,0.0,,73.0,37.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-20,,,0.0,0.0,0.0,,72.0,40.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-21,,,0.55,0.0,0.0,,67.0,52.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-22,,,0.02,0.0,0.0,,54.0,35.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-23,,,0.02,0.0,0.0,,56.0,40.0,51.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-24,,,0.13,0.0,0.0,,51.0,29.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-25,,,1.91,0.0,0.0,,49.0,42.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-26,,,0.01,0.0,0.0,,49.0,39.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-27,,,0.0,0.0,0.0,,51.0,31.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-28,,,0.02,0.0,0.0,,62.0,46.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-29,,,0.73,0.0,0.0,,57.0,51.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-30,,,0.32,0.0,0.0,,54.0,47.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-10-31,,,0.02,0.0,0.0,,58.0,43.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-01,,,0.02,0.0,0.0,,52.0,31.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-02,,,0.0,0.0,0.0,,46.0,32.0,40.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-03,,,0.0,0.0,0.0,,47.0,26.0,40.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-04,,,0.01,0.0,0.0,,46.0,30.0,41.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-05,,,0.0,0.0,0.0,,51.0,23.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-06,,,0.0,0.0,0.0,,55.0,22.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-07,,,0.0,0.0,0.0,,65.0,28.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-08,,,0.0,0.0,0.0,,66.0,31.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-09,,,0.0,0.0,0.0,,57.0,37.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-10,,,0.0,0.0,0.0,,56.0,28.0,45.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-11,,,0.04,0.0,0.0,,67.0,39.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-12,,,0.03,0.0,0.0,,53.0,35.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-13,,,0.02,0.0,0.0,,40.0,33.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-14,,,0.27,2.6,2.0,,36.0,32.0,34.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-15,,,0.08,0.1,0.0,,38.0,31.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-16,,,0.0,0.0,0.0,,44.0,22.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-17,,,0.02,0.0,0.0,,61.0,33.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-18,,,0.18,0.1,0.0,,57.0,33.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-19,,,0.01,0.2,0.0,,43.0,29.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-20,,,0.02,0.0,0.0,,38.0,29.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-21,,,0.12,0.0,0.0,,41.0,25.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-22,,,0.06,0.0,0.0,,42.0,28.0,31.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-23,,,0.0,0.0,0.0,,39.0,16.0,31.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-24,,,0.0,0.0,0.0,,49.0,26.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-25,,,0.39,0.0,0.0,,46.0,39.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-26,,,0.03,0.0,0.0,,39.0,27.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-27,,,0.12,1.5,1.0,,29.0,22.0,28.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-28,,,0.32,3.2,4.0,,38.0,28.0,31.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2021-11-29,,,0.0,0.0,3.0,,38.0,18.0,33.0
